# _tick,_time,frames,mean_episode_return_0,mean_episode_length_0,loss_0,mean_episode_return_1,mean_episode_length_1,loss_1,mean_episode_return_2,mean_episode_length_2,loss_2,mean_episode_return_3,mean_episode_length_3,loss_3
146,1766563639.9068391,467200,-0.7202174067497253,49.9538459777832,0.9863813519477844,0.7654780745506287,43.08333206176758,0.09611215442419052,-0.7222878336906433,50.53731155395508,0.2450297623872757,0.7232298254966736,41.5,0.38497626781463623
147,1766563640.3461235,470400,-0.7202174067497253,49.9538459777832,0.9863813519477844,0.7694828510284424,51.114749908447266,0.23714594542980194,-0.7222878336906433,50.53731155395508,0.2450297623872757,0.7232298254966736,41.5,0.38497626781463623
148,1766563649.3044708,473600,-0.7202174067497253,49.9538459777832,0.9863813519477844,0.7694828510284424,51.114749908447266,0.23714594542980194,-0.725745677947998,57.46428680419922,0.6890201568603516,0.7232298254966736,41.5,0.38497626781463623
149,1766563651.70345,476800,-0.7202174067497253,49.9538459777832,0.9863813519477844,0.7694828510284424,51.114749908447266,0.23714594542980194,-0.725745677947998,57.46428680419922,0.6890201568603516,0.7266150712966919,48.40909194946289,0.6289532780647278
150,1766563652.8272934,480000,-0.7236181497573853,49.824562072753906,0.9887366890907288,0.7694828510284424,51.114749908447266,0.23714594542980194,-0.725745677947998,57.46428680419922,0.6890201568603516,0.7266150712966919,48.40909194946289,0.6289532780647278
151,1766563655.2762742,483200,-0.7236181497573853,49.824562072753906,0.9887366890907288,0.7733904719352722,48.734375,0.27273133397102356,-0.725745677947998,57.46428680419922,0.6890201568603516,0.7266150712966919,48.40909194946289,0.6289532780647278
152,1766563661.7153823,486400,-0.7236181497573853,49.824562072753906,0.9887366890907288,0.7733904719352722,48.734375,0.27273133397102356,-0.7312862277030945,55.55263137817383,0.725573718547821,0.7266150712966919,48.40909194946289,0.6289532780647278
153,1766563662.6633072,489600,-0.7236181497573853,49.824562072753906,0.9887366890907288,0.7733904719352722,48.734375,0.27273133397102356,-0.7312862277030945,55.55263137817383,0.725573718547821,0.7313615083694458,65.74418640136719,0.7678091526031494
154,1766563663.9106812,492800,-0.724391520023346,79.92682647705078,0.9932222366333008,0.7733904719352722,48.734375,0.27273133397102356,-0.7312862277030945,55.55263137817383,0.725573718547821,0.7313615083694458,65.74418640136719,0.7678091526031494
155,1766563672.1565254,496000,-0.724391520023346,79.92682647705078,0.9932222366333008,0.7713518738746643,56.38333511352539,0.7090584635734558,-0.7312862277030945,55.55263137817383,0.725573718547821,0.7313615083694458,65.74418640136719,0.7678091526031494
156,1766563673.0137796,499200,-0.724391520023346,79.92682647705078,0.9932222366333008,0.7713518738746643,56.38333511352539,0.7090584635734558,-0.7295370697975159,83.38297271728516,0.6801087260246277,0.7313615083694458,65.74418640136719,0.7678091526031494
157,1766563675.1289556,502400,-0.724391520023346,79.92682647705078,0.9932222366333008,0.7713518738746643,56.38333511352539,0.7090584635734558,-0.7295370697975159,83.38297271728516,0.6801087260246277,0.730771005153656,75.89583587646484,0.774121105670929
158,1766563677.0566907,505600,-0.7251057028770447,68.93877410888672,0.9926425218582153,0.7713518738746643,56.38333511352539,0.7090584635734558,-0.7295370697975159,83.38297271728516,0.6801087260246277,0.730771005153656,75.89583587646484,0.774121105670929
159,1766563685.23809,508800,-0.7251057028770447,68.93877410888672,0.9926425218582153,0.7713518738746643,56.38333511352539,0.7090584635734558,-0.7310164570808411,67.29167175292969,0.83584064245224,0.730771005153656,75.89583587646484,0.774121105670929
160,1766563687.7654893,512000,-0.7251057028770447,68.93877410888672,0.9926425218582153,0.7713518738746643,56.38333511352539,0.7090584635734558,-0.7310164570808411,67.29167175292969,0.83584064245224,0.7323996424674988,61.85714340209961,0.7414347529411316
161,1766563687.813595,515200,-0.7251057028770447,68.93877410888672,0.9926425218582153,0.7733085751533508,49.140625,0.4350981116294861,-0.7310164570808411,67.29167175292969,0.83584064245224,0.7323996424674988,61.85714340209961,0.7414347529411316
162,1766563690.0523624,518400,-0.7288281321525574,57.703704833984375,0.9893820881843567,0.7733085751533508,49.140625,0.4350981116294861,-0.7310164570808411,67.29167175292969,0.83584064245224,0.7323996424674988,61.85714340209961,0.7414347529411316
163,1766563696.5564313,521600,-0.7288281321525574,57.703704833984375,0.9893820881843567,0.7733085751533508,49.140625,0.4350981116294861,-0.7335509061813354,64.37999725341797,0.8120973706245422,0.7323996424674988,61.85714340209961,0.7414347529411316
164,1766563699.2891502,524800,-0.7288281321525574,57.703704833984375,0.9893820881843567,0.7733085751533508,49.140625,0.4350981116294861,-0.7335509061813354,64.37999725341797,0.8120973706245422,0.7331875562667847,64.05882263183594,0.7860732674598694
165,1766563701.6643612,528000,-0.7275813817977905,65.16363525390625,0.9924019575119019,0.7733085751533508,49.140625,0.4350981116294861,-0.7335509061813354,64.37999725341797,0.8120973706245422,0.7331875562667847,64.05882263183594,0.7860732674598694
